#This data file was created by MATCH_IRIS_FOV_FLARE.PRO - P.Higgins
#The SSW LastEvents flares corresponding to each IRIS observation sequence.
#The OBSID corresponds to that in the IRIS_ALLOBS_HEK data file.
#To read this CSV file into IDL, run: IDL> readcol,'iris_allobs_hek_flares.txt',foundmatch,obsid,obstart,obsend,obsx1,obsx2,obsy1,obsy2,flareclass,flarepeak,flarestart,flareend,flarex,flarey,delim=';',comment='#',format='I,A,A,A,D,D,D,D,A,A,A,A,D,D'
#FORMAT; I,A,A,A,D,D,D,D,A,A,A,A,D,D
#FOUNDMATCH;OBSID;OBSTART;OBSEND;OBSX1;OBSX2;OBSY1;OBSY2;FLARECLASS;FLAREPEAK;FLARESTART;FLAREEND;FLAREX;FLAREY
      0;4204000005;17-Jul-2013 23:31:07.000;18-Jul-2013 00:31:07.000;    234.0000;    468.0000;   -381.0000;   -199.0000;;;;;      0.0000;      0.0000
      0;4204000003;18-Jul-2013 09:01:07.000;18-Jul-2013 09:13:07.000;   -609.0000;   -375.0000;    209.0000;    391.0000;;;;;      0.0000;      0.0000
      0;4202100002;18-Jul-2013 09:15:54.000;18-Jul-2013 10:55:53.000;   -578.0000;   -405.0000;    210.0000;    392.0000;;;;;      0.0000;      0.0000
      0;4204000005;18-Jul-2013 10:58:07.000;18-Jul-2013 11:22:07.000;   -609.0000;   -375.0000;    209.0000;    391.0000;;;;;      0.0000;      0.0000
      0;4204000005;18-Jul-2013 12:01:07.000;18-Jul-2013 12:25:07.000;   -609.0000;   -375.0000;    209.0000;    391.0000;;;;;      0.0000;      0.0000
      0;4204000005;18-Jul-2013 13:11:07.000;18-Jul-2013 13:35:07.000;   -609.0000;   -375.0000;    209.0000;    391.0000;;;;;      0.0000;      0.0000
      0;4204000005;18-Jul-2013 14:24:08.000;18-Jul-2013 14:48:07.000;   -609.0000;   -375.0000;    209.0000;    391.0000;;;;;      0.0000;      0.0000
      0;4204000003;18-Jul-2013 16:36:07.000;18-Jul-2013 16:42:07.000;  -1045.0000;   -811.0000;    -74.0000;    108.0000;;;;;      0.0000;      0.0000
      0;4204000005;18-Jul-2013 17:46:07.000;18-Jul-2013 17:58:07.000;    -80.0000;    154.0000;  -1037.0000;   -855.0000;;;;;      0.0000;      0.0000
      0;4204000003;18-Jul-2013 18:23:07.000;18-Jul-2013 18:29:07.000;    -80.0000;    154.0000;  -1037.0000;   -855.0000;;;;;      0.0000;      0.0000
      0;4204000003;18-Jul-2013 19:30:08.000;18-Jul-2013 19:42:07.000;    -80.0000;    154.0000;  -1037.0000;   -855.0000;;;;;      0.0000;      0.0000
      1;4204000003;18-Jul-2013 21:16:08.000;18-Jul-2013 21:28:07.000;  -1008.0000;   -774.0000;   -260.0000;    -78.0000;1095,2146,1165,1095,1165;19-Jul-2013 00:31:37.000,18-Jul-2013 18:32:19.000,19-Jul-2013 02:30:36.000,19-Jul-2013 00:31:37.000,19-Jul-2013 02:30:36.000;18-Jul-2013 17:56:49.000,18-Jul-2013 17:56:55.000,18-Jul-2013 19:49:24.000,18-Jul-2013 17:56:49.000,18-Jul-2013 19:49:24.000;19-Jul-2013 11:04:37.000,18-Jul-2013 21:49:19.000,19-Jul-2013 11:33:36.000,19-Jul-2013 11:04:37.000,19-Jul-2013 11:33:36.000;   -883.2000;   -268.8000
      1;4191006128;18-Jul-2013 21:30:14.000;18-Jul-2013 21:42:13.000;   -971.0000;   -812.0000;   -233.0000;   -105.0000;1095,2146,1165,1095,1165;19-Jul-2013 00:31:37.000,18-Jul-2013 18:32:19.000,19-Jul-2013 02:30:36.000,19-Jul-2013 00:31:37.000,19-Jul-2013 02:30:36.000;18-Jul-2013 17:56:49.000,18-Jul-2013 17:56:55.000,18-Jul-2013 19:49:24.000,18-Jul-2013 17:56:49.000,18-Jul-2013 19:49:24.000;19-Jul-2013 11:04:37.000,18-Jul-2013 21:49:19.000,19-Jul-2013 11:33:36.000,19-Jul-2013 11:04:37.000,19-Jul-2013 11:33:36.000;   -883.2000;   -268.8000
      1;4203300002;18-Jul-2013 22:29:13.000;18-Jul-2013 23:19:12.000;   -978.0000;   -804.0000;   -260.0000;    -78.0000;1095,1165,1095,1165;19-Jul-2013 00:31:37.000,19-Jul-2013 02:30:36.000,19-Jul-2013 00:31:37.000,19-Jul-2013 02:30:36.000;18-Jul-2013 17:56:49.000,18-Jul-2013 19:49:24.000,18-Jul-2013 17:56:49.000,18-Jul-2013 19:49:24.000;19-Jul-2013 11:04:37.000,19-Jul-2013 11:33:36.000,19-Jul-2013 11:04:37.000,19-Jul-2013 11:33:36.000;   -883.2000;   -268.8000
      0;4204000003;19-Jul-2013 00:41:08.000;19-Jul-2013 00:53:07.000;    358.0000;    592.0000;    230.0000;    412.0000;;;;;      0.0000;      0.0000
      0;4204000003;19-Jul-2013 02:21:08.000;19-Jul-2013 02:33:07.000;   -403.0000;   -169.0000;    194.0000;    376.0000;;;;;      0.0000;      0.0000
      0;4203300002;19-Jul-2013 02:45:13.000;19-Jul-2013 03:35:12.000;   -373.0000;   -199.0000;    194.0000;    376.0000;;;;;      0.0000;      0.0000
      0;4200000032;19-Jul-2013 04:01:54.000;19-Jul-2013 04:06:39.000;   -373.0000;   -201.0000;    195.0000;    377.0000;;;;;      0.0000;      0.0000
      1;4204000005;19-Jul-2013 05:49:15.000;19-Jul-2013 10:37:14.000;   -350.0000;   -116.0000;    191.0000;    373.0000;36,786,34;19-Jul-2013 05:54:58.000,19-Jul-2013 05:54:00.000,19-Jul-2013 07:35:58.000;19-Jul-2013 05:53:58.000,19-Jul-2013 05:54:00.000,19-Jul-2013 07:35:10.000;19-Jul-2013 06:01:10.000,19-Jul-2013 05:56:00.000,19-Jul-2013 07:38:46.000;   -345.6000;    268.8000
      0;4203300002;19-Jul-2013 12:01:13.000;19-Jul-2013 13:41:12.000;   -283.0000;   -109.0000;    175.0000;    357.0000;;;;;      0.0000;      0.0000
      0;4204000003;19-Jul-2013 19:37:15.000;19-Jul-2013 20:25:14.000;   -187.0000;     47.0000;    -72.0000;    110.0000;;;;;      0.0000;      0.0000
      0;4190262172;20-Jul-2013 04:34:39.000;20-Jul-2013 05:07:49.000;   -267.0000;    -73.0000;    211.0000;    393.0000;;;;;      0.0000;      0.0000
      0;4011004138;20-Jul-2013 05:11:08.000;20-Jul-2013 05:35:07.000;   -195.0000;    -20.0000;    217.0000;    399.0000;;;;;      0.0000;      0.0000
      0;4051004138;20-Jul-2013 06:03:55.000;20-Jul-2013 06:27:54.000;   -243.0000;    -68.0000;    211.0000;    392.0000;;;;;      0.0000;      0.0000
      0;4190004138;20-Jul-2013 06:29:38.000;20-Jul-2013 06:35:37.000;   -173.0000;      1.0000;    211.0000;    393.0000;;;;;      0.0000;      0.0000
      1;4204000005;20-Jul-2013 06:46:08.000;20-Jul-2013 07:10:07.000;   -202.0000;     32.0000;    211.0000;    393.0000;595;20-Jul-2013 06:43:07.000;20-Jul-2013 06:42:07.000;20-Jul-2013 06:46:19.000;    -38.4000;    192.0000
      1;4204000005;20-Jul-2013 10:54:05.000;20-Jul-2013 16:18:04.000;   -126.0000;    108.0000;    197.0000;    379.0000;25,25,28,27;20-Jul-2013 11:54:46.000,20-Jul-2013 14:53:58.000,20-Jul-2013 15:21:22.000,20-Jul-2013 16:13:58.000;20-Jul-2013 11:51:34.000,20-Jul-2013 14:52:10.000,20-Jul-2013 15:20:10.000,20-Jul-2013 16:13:22.000;20-Jul-2013 11:55:58.000,20-Jul-2013 14:54:34.000,20-Jul-2013 15:22:10.000,20-Jul-2013 16:16:34.000;    -38.4000;    192.0000
      0;4204000003;20-Jul-2013 16:58:55.000;20-Jul-2013 17:04:54.000;    -71.0000;    163.0000;    197.0000;    379.0000;;;;;      0.0000;      0.0000
      1;4190004117;20-Jul-2013 17:10:23.000;20-Jul-2013 17:34:22.000;    -40.0000;    132.0000;    197.0000;    379.0000;36;20-Jul-2013 17:13:34.000;20-Jul-2013 17:11:22.000;20-Jul-2013 17:17:22.000;    -38.4000;    268.8000
      0;4190004125;20-Jul-2013 20:03:15.000;20-Jul-2013 20:16:02.000;    -75.0000;    223.0000;    197.0000;    379.0000;;;;;      0.0000;      0.0000
      0;4204000003;20-Jul-2013 20:19:08.000;20-Jul-2013 20:31:07.000;    -35.0000;    199.0000;    191.0000;    373.0000;;;;;      0.0000;      0.0000
      1;4190004113;20-Jul-2013 23:21:08.000;21-Jul-2013 00:01:07.000;    -74.0000;    238.0000;    191.0000;    373.0000;30,70,1019,558;20-Jul-2013 23:27:34.000,20-Jul-2013 23:38:10.000,20-Jul-2013 23:44:43.000,20-Jul-2013 23:42:48.000;20-Jul-2013 23:26:34.000,20-Jul-2013 23:33:58.000,20-Jul-2013 23:42:31.000,20-Jul-2013 23:42:36.000;20-Jul-2013 23:29:34.000,20-Jul-2013 23:43:58.000,20-Jul-2013 23:46:31.000,20-Jul-2013 23:46:36.000;    115.2000;    268.8000
      0;4204000003;21-Jul-2013 02:01:07.000;21-Jul-2013 02:13:07.000;    -35.0000;    199.0000;    191.0000;    373.0000;;;;;      0.0000;      0.0000
      1;4040004119;21-Jul-2013 04:33:14.000;21-Jul-2013 07:33:14.000;     32.0000;    116.0000;    282.0000;    349.0000;34,68,765,1059,436;21-Jul-2013 05:28:34.000,21-Jul-2013 06:44:46.000,21-Jul-2013 06:44:12.000,21-Jul-2013 06:43:55.000,21-Jul-2013 06:44:13.000;21-Jul-2013 05:27:22.000,21-Jul-2013 06:40:34.000,21-Jul-2013 06:43:12.000,21-Jul-2013 06:43:19.000,21-Jul-2013 06:43:25.000;21-Jul-2013 05:30:46.000,21-Jul-2013 06:49:58.000,21-Jul-2013 06:49:24.000,21-Jul-2013 06:48:31.000,21-Jul-2013 06:48:37.000;    115.2000;    268.8000
      1;4000005615;21-Jul-2013 07:37:44.000;21-Jul-2013 09:37:43.000;     71.0000;    131.0000;    285.0000;    353.0000;27,40;21-Jul-2013 08:07:22.000,21-Jul-2013 08:27:34.000;21-Jul-2013 08:06:10.000,21-Jul-2013 08:25:58.000;21-Jul-2013 08:09:34.000,21-Jul-2013 08:33:22.000;    115.2000;    268.8000
      0;4190004125;21-Jul-2013 09:43:54.000;21-Jul-2013 09:50:18.000;    -27.0000;    271.0000;    178.0000;    360.0000;;;;;      0.0000;      0.0000
      0;4204000003;21-Jul-2013 10:01:07.000;21-Jul-2013 10:13:07.000;      8.0000;    242.0000;    175.0000;    357.0000;;;;;      0.0000;      0.0000
      0;4000004123;21-Jul-2013 11:34:34.000;21-Jul-2013 11:34:34.000;     81.0000;    179.0000;    286.0000;    347.0000;;;;;      0.0000;      0.0000
      0;4040004115;22-Jul-2013 05:14:14.000;22-Jul-2013 06:26:14.000;    296.0000;    361.0000;    282.0000;    349.0000;;;;;      0.0000;      0.0000
      0;4190004113;22-Jul-2013 06:51:07.000;22-Jul-2013 07:31:07.000;    243.0000;    556.0000;    177.0000;    359.0000;;;;;      0.0000;      0.0000
      0;4204000003;22-Jul-2013 09:01:07.000;22-Jul-2013 09:13:07.000;    283.0000;    517.0000;    177.0000;    359.0000;;;;;      0.0000;      0.0000
      0;4042004151;22-Jul-2013 11:36:14.000;22-Jul-2013 13:25:37.000;    182.0000;    264.0000;   -462.0000;   -395.0000;;;;;      0.0000;      0.0000
      0;4204000003;22-Jul-2013 13:28:07.000;22-Jul-2013 13:40:07.000;    175.0000;    409.0000;   -563.0000;   -381.0000;;;;;      0.0000;      0.0000
      0;4190004125;22-Jul-2013 13:46:14.000;22-Jul-2013 13:59:02.000;     88.0000;    387.0000;   -566.0000;   -384.0000;;;;;      0.0000;      0.0000
      0;4204000003;22-Jul-2013 19:31:07.000;22-Jul-2013 19:43:07.000;  -1008.0000;   -774.0000;   -393.0000;   -211.0000;;;;;      0.0000;      0.0000
      0;4190004125;22-Jul-2013 19:45:07.000;22-Jul-2013 19:57:55.000;  -1040.0000;   -741.0000;   -393.0000;   -211.0000;;;;;      0.0000;      0.0000
      0;4000004111;22-Jul-2013 22:31:07.000;22-Jul-2013 23:11:07.000;   -926.0000;   -855.0000;   -290.0000;   -222.0000;;;;;      0.0000;      0.0000
      0;4000004115;22-Jul-2013 23:36:07.000;23-Jul-2013 00:24:07.000;   -923.0000;   -858.0000;   -290.0000;   -222.0000;;;;;      0.0000;      0.0000
      0;4204000003;23-Jul-2013 00:27:07.000;23-Jul-2013 00:39:07.000;  -1008.0000;   -774.0000;   -393.0000;   -211.0000;;;;;      0.0000;      0.0000
      0;4040004123;23-Jul-2013 01:16:07.000;23-Jul-2013 03:26:07.000;   -942.0000;   -839.0000;   -289.0000;   -222.0000;;;;;      0.0000;      0.0000
      0;4201900004;24-Jul-2013 05:03:56.000;24-Jul-2013 05:41:57.000;   -102.0000;     92.0000;     28.0000;    210.0000;;;;;      0.0000;      0.0000
      0;4201900004;24-Jul-2013 06:09:56.000;24-Jul-2013 06:47:57.000;   -108.0000;     86.0000;     25.0000;    207.0000;;;;;      0.0000;      0.0000
      0;4200000032;24-Jul-2013 07:01:38.000;24-Jul-2013 07:11:10.000;    -91.0000;     81.0000;     20.0000;    202.0000;;;;;      0.0000;      0.0000
      0;4204000003;24-Jul-2013 09:17:54.000;24-Jul-2013 09:29:54.000;    -70.0000;    164.0000;     23.0000;    205.0000;;;;;      0.0000;      0.0000
      0;4042004143;24-Jul-2013 09:34:29.000;24-Jul-2013 10:34:38.000;     32.0000;    103.0000;    114.0000;    181.0000;;;;;      0.0000;      0.0000
      1;4042004143;24-Jul-2013 10:51:14.000;24-Jul-2013 12:16:00.000;    218.0000;    289.0000;   -188.0000;   -121.0000;32;24-Jul-2013 11:33:46.000;24-Jul-2013 11:32:22.000;24-Jul-2013 11:38:58.000;    192.0000;   -192.0000
      0;4203300002;24-Jul-2013 14:04:09.000;24-Jul-2013 15:41:09.000;    189.0000;    363.0000;   -290.0000;   -108.0000;;;;;      0.0000;      0.0000
      0;4180258145;28-Jul-2013 03:19:34.000;28-Jul-2013 04:19:37.000;    -95.0000;    217.0000;   -170.0000;     12.0000;;;;;      0.0000;      0.0000
      0;4000258153;28-Jul-2013 04:26:39.000;28-Jul-2013 05:42:52.000;    -89.0000;    211.0000;   -169.0000;     13.0000;;;;;      0.0000;      0.0000
      0;4204000003;28-Jul-2013 06:01:16.000;28-Jul-2013 07:01:16.000;    -56.0000;    178.0000;   -169.0000;     13.0000;;;;;      0.0000;      0.0000
      0;4040005166;28-Jul-2013 11:09:21.000;28-Jul-2013 12:07:30.000;    909.0000;    966.0000;     23.0000;     79.0000;;;;;      0.0000;      0.0000
      0;4040005166;28-Jul-2013 12:31:01.000;28-Jul-2013 13:29:10.000;   -968.0000;   -911.0000;     22.0000;     78.0000;;;;;      0.0000;      0.0000
      0;4040000165;29-Jul-2013 02:02:25.000;29-Jul-2013 03:06:48.000;    532.0000;    588.0000;   -287.0000;   -231.0000;;;;;      0.0000;      0.0000
      0;4204000003;29-Jul-2013 03:11:34.000;29-Jul-2013 04:41:34.000;    428.0000;    662.0000;   -395.0000;   -213.0000;;;;;      0.0000;      0.0000
      0;4000256153;29-Jul-2013 10:00:50.000;29-Jul-2013 11:03:58.000;   -126.0000;    174.0000;    140.0000;    322.0000;;;;;      0.0000;      0.0000
      0;4204000003;29-Jul-2013 11:13:16.000;29-Jul-2013 11:25:16.000;    -93.0000;    141.0000;    140.0000;    322.0000;;;;;      0.0000;      0.0000
      0;4003007665;29-Jul-2013 11:58:44.000;29-Jul-2013 12:24:49.000;   -114.0000;    -63.0000;    234.0000;    293.0000;;;;;      0.0000;      0.0000
      0;4010006145;29-Jul-2013 12:44:22.000;29-Jul-2013 13:00:45.000;   -111.0000;    131.0000;    117.0000;    299.0000;;;;;      0.0000;      0.0000
      0;4000004143;29-Jul-2013 13:09:11.000;29-Jul-2013 13:38:13.000;    833.0000;    904.0000;   -173.0000;   -105.0000;;;;;      0.0000;      0.0000
      0;4190012117;29-Jul-2013 13:42:01.000;29-Jul-2013 14:09:01.000;    829.0000;   1001.0000;   -230.0000;    -48.0000;;;;;      0.0000;      0.0000
      0;4204000003;30-Jul-2013 04:09:31.000;30-Jul-2013 04:15:31.000;    691.0000;    925.0000;   -240.0000;    -58.0000;;;;;      0.0000;      0.0000
      0;4040512153;30-Jul-2013 04:19:40.000;30-Jul-2013 05:25:36.000;    661.0000;    959.0000;   -231.0000;    -50.0000;;;;;      0.0000;      0.0000
      1;4040512153;30-Jul-2013 05:32:40.000;30-Jul-2013 06:38:36.000;    661.0000;    961.0000;   -231.0000;    -50.0000;25;30-Jul-2013 05:41:34.000;30-Jul-2013 05:40:34.000;30-Jul-2013 05:42:46.000;    806.4000;   -115.2000
      0;4003007665;30-Jul-2013 06:48:48.000;30-Jul-2013 07:30:28.000;    792.0000;    843.0000;   -148.0000;    -89.0000;;;;;      0.0000;      0.0000
      1;4040512153;30-Jul-2013 07:37:40.000;30-Jul-2013 08:43:36.000;    713.0000;   1013.0000;   -254.0000;    -73.0000;27;30-Jul-2013 08:37:10.000;30-Jul-2013 08:36:22.000;30-Jul-2013 08:39:58.000;    806.4000;   -115.2000
      0;4000256153;30-Jul-2013 08:59:50.000;30-Jul-2013 09:31:24.000;   -862.0000;   -562.0000;     96.0000;    278.0000;;;;;      0.0000;      0.0000
      0;4204000003;30-Jul-2013 09:34:16.000;30-Jul-2013 09:40:16.000;   -821.0000;   -587.0000;     95.0000;    277.0000;;;;;      0.0000;      0.0000
      0;4003007665;30-Jul-2013 10:05:34.000;30-Jul-2013 10:40:21.000;   -688.0000;   -637.0000;    183.0000;    242.0000;;;;;      0.0000;      0.0000
      0;4000256153;30-Jul-2013 10:50:20.000;30-Jul-2013 11:21:54.000;     77.0000;    377.0000;    135.0000;    317.0000;;;;;      0.0000;      0.0000
      0;4201900006;30-Jul-2013 11:51:33.000;30-Jul-2013 12:18:44.000;   -129.0000;     85.0000;    -93.0000;     89.0000;;;;;      0.0000;      0.0000
      0;4000256153;30-Jul-2013 12:36:07.000;30-Jul-2013 12:57:09.000;     86.0000;    386.0000;    141.0000;    323.0000;;;;;      0.0000;      0.0000
      0;4003007665;30-Jul-2013 13:06:24.000;30-Jul-2013 13:41:11.000;   -779.0000;   -728.0000;    149.0000;    208.0000;;;;;      0.0000;      0.0000
      0;4202100002;30-Jul-2013 14:06:02.000;30-Jul-2013 15:46:02.000;    -88.0000;     84.0000;    -82.0000;    100.0000;;;;;      0.0000;      0.0000
      0;4003007665;30-Jul-2013 17:35:04.000;30-Jul-2013 17:55:56.000;     44.0000;     95.0000;    -26.0000;     32.0000;;;;;      0.0000;      0.0000
      0;4182010156;31-Jul-2013 07:55:10.000;31-Jul-2013 08:12:16.000;   -126.0000;    126.0000;    -58.0000;     70.0000;;;;;      0.0000;      0.0000
      0;4040513753;31-Jul-2013 09:45:07.000;31-Jul-2013 10:51:09.000;   -410.0000;   -114.0000;   -417.0000;   -236.0000;;;;;      0.0000;      0.0000
      0;4202100002;31-Jul-2013 10:59:50.000;31-Jul-2013 12:39:50.000;    -85.0000;     87.0000;    -84.0000;     98.0000;;;;;      0.0000;      0.0000
      0;4003007265;31-Jul-2013 12:50:13.000;31-Jul-2013 13:42:38.000;   -287.0000;   -235.0000;   -316.0000;   -257.0000;;;;;      0.0000;      0.0000
      1;4000007168;31-Jul-2013 14:05:47.000;31-Jul-2013 14:55:47.000;   -980.0000;   -922.0000;    214.0000;    273.0000;53;31-Jul-2013 14:49:58.000;31-Jul-2013 14:48:46.000;31-Jul-2013 14:52:58.000;   -883.2000;    192.0000
      0;4000005142;31-Jul-2013 18:04:21.000;31-Jul-2013 19:11:32.000;   -971.0000;   -933.0000;    216.0000;    255.0000;;;;;      0.0000;      0.0000
      0;4000007143;31-Jul-2013 19:39:27.000;31-Jul-2013 20:45:03.000;  -1004.0000;   -933.0000;    -24.0000;     44.0000;;;;;      0.0000;      0.0000
      0;4041511553; 1-Aug-2013 04:10:08.000; 1-Aug-2013 04:43:58.000;   -270.0000;     22.0000;   -429.0000;   -253.0000;;;;;      0.0000;      0.0000
      0;4040000014; 1-Aug-2013 04:47:23.000; 1-Aug-2013 04:48:05.000;   -131.0000;    -96.0000;   -314.0000;   -278.0000;;;;;      0.0000;      0.0000
      0;4041511553; 1-Aug-2013 04:54:12.000; 1-Aug-2013 05:27:48.000;   -293.0000;      0.0000;   -457.0000;   -281.0000;;;;;      0.0000;      0.0000
      0;4041511553; 1-Aug-2013 05:41:16.000; 1-Aug-2013 06:15:06.000;   -287.0000;      5.0000;   -457.0000;   -281.0000;;;;;      0.0000;      0.0000
      0;4040000014; 1-Aug-2013 06:18:33.000; 1-Aug-2013 06:19:15.000;   -151.0000;   -116.0000;   -339.0000;   -303.0000;;;;;      0.0000;      0.0000
      0;4041511553; 1-Aug-2013 06:36:03.000; 1-Aug-2013 07:43:44.000;   -553.0000;   -260.0000;     62.0000;    238.0000;;;;;      0.0000;      0.0000
      0;4040000014; 1-Aug-2013 07:47:20.000; 1-Aug-2013 07:48:02.000;   -415.0000;   -380.0000;    174.0000;    210.0000;;;;;      0.0000;      0.0000
      0;4040512140; 1-Aug-2013 07:58:20.000; 1-Aug-2013 09:33:51.000;   -182.0000;     12.0000;   -428.0000;   -247.0000;;;;;      0.0000;      0.0000
      0;4040000014; 1-Aug-2013 09:47:14.000; 1-Aug-2013 09:47:56.000;    -41.0000;     -6.0000;   -316.0000;   -280.0000;;;;;      0.0000;      0.0000
      0;4182010156; 1-Aug-2013 09:58:42.000; 1-Aug-2013 10:15:48.000;   -125.0000;    127.0000;    -54.0000;     74.0000;;;;;      0.0000;      0.0000
      0;4202100002; 1-Aug-2013 10:55:47.000; 1-Aug-2013 14:15:47.000;    -85.0000;     87.0000;    816.0000;    998.0000;;;;;      0.0000;      0.0000
      0;4003007265; 1-Aug-2013 23:18:31.000; 2-Aug-2013 00:02:12.000;   -876.0000;   -824.0000;    234.0000;    293.0000;;;;;      0.0000;      0.0000
      0;4003007265; 2-Aug-2013 00:24:11.000; 2-Aug-2013 01:25:20.000;   -941.0000;   -889.0000;    424.0000;    483.0000;;;;;      0.0000;      0.0000
      0;4000007166; 2-Aug-2013 02:06:07.000; 2-Aug-2013 03:12:47.000;    918.0000;    975.0000;   -188.0000;   -129.0000;;;;;      0.0000;      0.0000
      0;4182010156; 2-Aug-2013 04:50:10.000; 2-Aug-2013 05:07:16.000;   -126.0000;    126.0000;    -58.0000;     70.0000;;;;;      0.0000;      0.0000
      0;4000004165; 2-Aug-2013 05:16:53.000; 2-Aug-2013 06:03:12.000;    116.0000;    172.0000;   -247.0000;   -188.0000;;;;;      0.0000;      0.0000
      0;4000258847; 2-Aug-2013 06:25:24.000; 2-Aug-2013 07:19:58.000;    352.0000;    415.0000;    475.0000;    543.0000;;;;;      0.0000;      0.0000
      0;4000258847; 2-Aug-2013 08:07:04.000; 2-Aug-2013 09:10:43.000;    437.0000;    500.0000;    433.0000;    501.0000;;;;;      0.0000;      0.0000
      0;4000259151; 2-Aug-2013 09:43:49.000; 2-Aug-2013 10:57:57.000;  -1021.0000;   -937.0000;    433.0000;    501.0000;;;;;      0.0000;      0.0000
      0;4202100002; 2-Aug-2013 11:16:42.000; 2-Aug-2013 14:36:42.000;  -1020.0000;   -847.0000;    -84.0000;     98.0000;;;;;      0.0000;      0.0000
      0;4000254165; 2-Aug-2013 17:07:23.000; 2-Aug-2013 17:07:23.000;   -757.0000;   -706.0000;    210.0000;    261.0000;;;;;      0.0000;      0.0000
      0;4000254165; 3-Aug-2013 01:26:39.000; 3-Aug-2013 03:33:40.000;   -595.0000;   -539.0000;    208.0000;    267.0000;;;;;      0.0000;      0.0000
      0;4040512153; 3-Aug-2013 04:03:02.000; 3-Aug-2013 05:08:58.000;   -653.0000;   -355.0000;    102.0000;    283.0000;;;;;      0.0000;      0.0000
      0;4040512153; 3-Aug-2013 05:13:52.000; 3-Aug-2013 06:19:48.000;   -653.0000;   -355.0000;    102.0000;    283.0000;;;;;      0.0000;      0.0000
      0;4000006165; 3-Aug-2013 08:25:11.000; 3-Aug-2013 09:43:30.000;   -479.0000;   -423.0000;    115.0000;    174.0000;;;;;      0.0000;      0.0000
      0;4182010156; 3-Aug-2013 10:06:54.000; 3-Aug-2013 10:41:07.000;   -120.0000;    132.0000;    -64.0000;     64.0000;;;;;      0.0000;      0.0000
      0;4000010145; 3-Aug-2013 11:37:42.000; 3-Aug-2013 13:23:49.000;    -50.0000;    262.0000;   -792.0000;   -610.0000;;;;;      0.0000;      0.0000
      0;4000260849; 3-Aug-2013 14:02:50.000; 3-Aug-2013 14:02:50.000;    495.0000;    663.0000;   -490.0000;   -313.0000;;;;;      0.0000;      0.0000
      0;4004259165; 3-Aug-2013 20:52:51.000; 3-Aug-2013 23:51:58.000;   -864.0000;   -808.0000;    302.0000;    361.0000;;;;;      0.0000;      0.0000
      0;4004259165; 4-Aug-2013 00:13:21.000; 4-Aug-2013 03:12:28.000;   -958.0000;   -902.0000;     55.0000;    114.0000;;;;;      0.0000;      0.0000
      0;4004259165; 4-Aug-2013 03:23:11.000; 4-Aug-2013 03:23:11.000;    673.0000;    724.0000;    689.0000;    740.0000;;;;;      0.0000;      0.0000
      0;4182010156; 4-Aug-2013 07:14:10.000; 4-Aug-2013 07:48:23.000;   -123.0000;    129.0000;    -52.0000;     76.0000;;;;;      0.0000;      0.0000
      0;4043007648; 4-Aug-2013 10:28:25.000; 4-Aug-2013 11:43:11.000;   -445.0000;   -325.0000;     62.0000;    185.0000;;;;;      0.0000;      0.0000
      0;4000006165; 4-Aug-2013 12:07:41.000; 4-Aug-2013 13:45:35.000;   -299.0000;   -243.0000;     82.0000;    141.0000;;;;;      0.0000;      0.0000
      0;4202100002; 4-Aug-2013 13:56:59.000; 4-Aug-2013 15:36:59.000;   -979.0000;   -806.0000;    -92.0000;     90.0000;;;;;      0.0000;      0.0000
      0;4202100002; 4-Aug-2013 15:46:39.000; 4-Aug-2013 17:26:39.000;    -79.0000;     93.0000;    808.0000;    990.0000;;;;;      0.0000;      0.0000
      0;4000259449; 4-Aug-2013 22:52:04.000; 4-Aug-2013 22:52:04.000;    -81.0000;     87.0000;    -81.0000;     95.0000;;;;;      0.0000;      0.0000
      0;4182010156; 5-Aug-2013 08:02:07.000; 5-Aug-2013 08:36:20.000;   -118.0000;    134.0000;    -62.0000;     66.0000;;;;;      0.0000;      0.0000
      0;4043007648; 5-Aug-2013 10:51:03.000; 5-Aug-2013 12:05:49.000;   -231.0000;   -111.0000;     53.0000;    176.0000;;;;;      0.0000;      0.0000
      0;4000006165; 5-Aug-2013 12:30:41.000; 5-Aug-2013 14:08:35.000;   -283.0000;   -227.0000;     76.0000;    135.0000;;;;;      0.0000;      0.0000
      0;4202100002; 5-Aug-2013 14:15:29.000; 5-Aug-2013 15:55:29.000;   -993.0000;   -820.0000;    -90.0000;     92.0000;;;;;      0.0000;      0.0000
      0;4202100002; 5-Aug-2013 16:04:09.000; 5-Aug-2013 17:44:09.000;    -93.0000;     79.0000;    810.0000;    992.0000;;;;;      0.0000;      0.0000
      0;4000259449; 6-Aug-2013 02:04:36.000; 6-Aug-2013 03:53:56.000;    -44.0000;    126.0000;     21.0000;    203.0000;;;;;      0.0000;      0.0000
      0;4202100002; 6-Aug-2013 04:19:19.000; 6-Aug-2013 07:39:19.000;    -85.0000;     87.0000;    816.0000;    998.0000;;;;;      0.0000;      0.0000
      0;4182010156; 6-Aug-2013 08:08:22.000; 6-Aug-2013 08:25:28.000;   -230.0000;     22.0000;   -261.0000;   -133.0000;;;;;      0.0000;      0.0000
      0;4040513753; 6-Aug-2013 08:30:29.000; 6-Aug-2013 09:36:31.000;   -293.0000;      3.0000;   -233.0000;    -52.0000;;;;;      0.0000;      0.0000
